"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"INSRR",4,0,0,0,26,2,0,1,0,33,31,31
"NAV2",1,0,0,0,27,3,0,2,0,33,31,31
"PAK5",3,0,0,0,24,3,0,3,0,33,31,31
"PDE1C",0,0,0,0,27,5,0,1,0,33,31,31
"ITGA4",1,1,1,0,28,1,0,0,0,32,31,31
"PCDHA5",1,1,0,0,29,1,0,0,0,32,31,31
"PIK3CG",2,0,0,0,25,1,0,4,0,32,31,31
"SLIT3",0,0,0,0,29,2,0,1,0,32,31,31
"TCHH",0,0,0,0,31,1,0,0,0,32,31,31
"TLL2",0,8,0,0,20,4,0,0,0,32,31,31
"ZNF676",0,0,0,0,28,4,0,0,0,32,31,31
"ABCA9",1,0,0,0,28,0,0,2,0,31,31,31
"COL25A1",1,0,0,0,25,3,0,2,0,31,31,31
"THBS2",1,0,0,0,26,4,0,0,0,31,31,31
"CENPF",0,0,0,0,36,2,0,1,0,39,30,30
"MDGA2",1,0,0,0,32,3,0,1,0,37,30,30
"COL24A1",3,1,0,0,25,2,0,4,0,35,30,30
"KIF4B",1,0,0,0,34,0,0,0,0,35,30,30
"PREX1",0,0,0,0,34,0,0,1,0,35,30,30
"RGS22",0,0,0,0,28,6,0,1,0,35,30,30
"DCAF12L2",0,0,0,0,30,4,0,0,0,34,30,30
"GRIK2",0,0,0,0,31,1,1,1,0,34,30,30
"TRPM1",0,0,0,0,30,3,0,1,0,34,30,30
"BCORL1",2,0,0,0,28,3,0,0,0,33,30,30
"GABRG1",1,0,0,0,29,3,0,0,0,33,30,30
"MYO7B",1,0,0,0,26,6,0,0,0,33,30,30
"NLGN1",1,0,0,0,30,2,0,0,0,33,30,30
"RAG1",0,0,0,0,33,0,0,0,0,33,30,30
"TNC",1,0,1,0,26,5,0,0,0,33,30,30
"BDP1",0,0,0,0,28,4,0,0,0,32,30,30
"CNTN3",1,0,0,0,29,0,0,2,0,32,30,30
"GABRA2",0,0,0,0,30,1,0,1,0,32,30,30
"ITPR2",1,1,0,0,25,3,0,2,0,32,30,30
"NELL2",2,1,1,0,25,3,0,0,0,32,30,30
"OR8U1",0,0,0,0,31,1,0,0,0,32,30,30
"SGIP1",1,0,0,0,29,0,0,2,0,32,30,30
"USP34",2,0,0,0,27,2,0,1,0,32,30,30
"ZFHX3",5,6,0,0,21,0,0,0,0,32,30,30
"AMER3",2,0,0,0,25,4,0,0,0,31,30,30
"BRINP2",0,1,0,0,29,1,0,0,0,31,30,30
"CAMTA1",1,0,0,0,30,0,0,0,0,31,30,30
"CTTNBP2",1,0,0,0,27,3,0,0,0,31,30,30
"EDIL3",0,0,0,0,27,4,0,0,0,31,30,30
"MAGI2",0,0,0,0,27,2,0,1,1,31,30,30
"NRCAM",1,0,0,0,27,3,0,0,0,31,30,30
"NTNG1",1,0,0,0,27,2,0,1,0,31,30,30
"OR2B11",1,0,0,0,30,0,0,0,0,31,30,30
"TKTL2",0,1,0,0,28,2,0,0,0,31,30,30
"TRPC5",0,0,0,0,28,1,0,2,0,31,30,30
"ZBBX",1,0,0,0,24,5,0,1,0,31,30,30
"ITIH6",1,0,0,0,28,1,0,0,0,30,30,30
"MYPN",0,0,0,0,29,1,0,0,0,30,30,30
"OR2M4",0,0,0,0,27,3,0,0,0,30,30,30
"PDILT",0,0,0,0,29,0,0,1,0,30,30,30
"PTPRH",0,0,0,0,29,1,0,0,0,30,30,30
"SELP",0,0,0,0,26,4,0,0,0,30,30,30
"SIGLEC10",0,0,0,0,24,6,0,0,0,30,30,30
"STXBP5L",3,0,0,0,26,1,0,0,0,30,30,30
"ZIC4",0,0,0,0,33,1,0,0,0,34,29,29
"ALPK2",4,0,0,0,28,1,0,0,0,33,29,29
"OR2L3",0,0,0,0,31,0,0,0,2,33,29,29
"SAMD9",0,1,0,0,27,5,0,0,0,33,29,29
"ADAMTS5",2,0,0,0,28,1,0,1,0,32,29,29
"BRCA2",1,0,0,0,28,3,0,0,0,32,29,29
"BSN",3,0,0,0,28,1,0,0,0,32,29,29
"MKI67",0,0,0,0,23,9,0,0,0,32,29,29
"PRKD1",0,0,0,0,31,0,0,1,0,32,29,29
"SCN11A",1,0,0,0,30,0,0,1,0,32,29,29
"ABCC11",3,0,0,0,26,1,0,1,0,31,29,29
"ADAMTS19",1,0,0,0,27,2,0,1,0,31,29,29
"CFAP65",2,0,0,1,25,3,0,0,0,31,29,29
"IQGAP2",1,2,0,0,23,4,0,1,0,31,29,29
"KIAA1210",1,0,0,0,27,3,0,0,0,31,29,29
"KIF21A",2,0,0,0,20,7,0,2,0,31,29,29
"SDK1",0,0,0,0,29,1,0,1,0,31,29,29
"SETX",0,0,0,0,29,2,0,0,0,31,29,29
"SLC12A1",0,0,0,0,29,2,0,0,0,31,29,29
"CDH11",3,0,0,0,26,1,0,0,0,30,29,29
"FRMPD1",1,0,0,0,25,4,0,0,0,30,29,29
"MUC5AC",0,0,0,0,28,2,0,0,0,30,29,29
"OR2L13",1,0,0,0,26,2,0,0,1,30,29,29
"OR6K2",0,0,0,0,29,1,0,0,0,30,29,29
"PCDHGA8",0,0,0,0,27,3,0,0,0,30,29,29
"SCN7A",3,0,0,0,22,5,0,0,0,30,29,29
"SLC6A5",0,0,0,0,27,2,0,1,0,30,29,29
"CD163L1",0,0,0,0,25,4,0,0,0,29,29,29
"EXPH5",0,0,0,0,23,6,0,0,0,29,29,29
"GLI2",3,0,0,0,24,2,0,0,0,29,29,29
"CDKN2A",4,5,1,0,20,4,0,1,0,35,28,28
"SERPINA9",0,0,0,0,34,0,0,0,0,34,28,28
"ARPP21",5,0,0,0,25,2,0,0,0,32,28,28
"KMT2A",1,1,0,0,29,1,0,0,0,32,28,28
"OR4C6",1,0,0,0,29,2,0,0,0,32,28,28
"PCDHA2",1,1,0,0,26,4,0,0,0,32,28,28
"AGMO",0,0,0,0,27,2,0,2,0,31,28,28
"ARID2",3,0,0,0,15,10,0,3,0,31,28,28
"CHRM2",1,2,0,0,26,2,0,0,0,31,28,28
"CNGB3",1,1,0,0,23,0,0,6,0,31,28,28
"OR5D13",0,0,0,0,31,0,0,0,0,31,28,28
"PDE10A",2,0,0,0,26,2,0,1,0,31,28,28
"CCNB3",0,1,0,0,24,4,1,0,0,30,28,28
"FLNA",0,0,0,0,27,1,0,2,0,30,28,28
"IRS4",0,3,0,0,26,1,0,0,0,30,28,28
"PCDHA6",0,0,0,0,29,1,0,0,0,30,28,28
"PDE3A",2,0,0,0,20,6,0,2,0,30,28,28
"AKAP9",1,0,0,0,27,1,0,0,0,29,28,28
"APC",5,1,1,0,18,2,0,2,0,29,28,28
"ATP10B",0,0,0,0,26,2,0,1,0,29,28,28
"ATP2B3",0,0,0,0,20,7,0,2,0,29,28,28
"FAM71B",0,0,0,0,29,0,0,0,0,29,28,28
"FRY",1,0,0,0,24,2,0,2,0,29,28,28
"IGF2R",3,0,0,0,25,1,0,0,0,29,28,28
"LTBP2",0,0,0,0,24,2,0,3,0,29,28,28
"PLB1",0,0,0,0,24,1,0,4,0,29,28,28
"POTEE",0,0,0,0,27,2,0,0,0,29,28,28
"SPTBN1",1,0,1,0,23,4,0,0,0,29,28,28
"WDR49",0,0,0,1,26,1,0,1,0,29,28,28
"ADCY5",0,0,0,0,27,1,0,0,0,28,28,28
"CACNA1B",2,0,0,0,24,2,0,0,0,28,28,28
"NCAN",0,0,0,0,24,3,0,1,0,28,28,28
"OR4A16",0,0,0,0,28,0,0,0,0,28,28,28
"PCDHB2",0,0,0,0,27,1,0,0,0,28,28,28
"PIK3CA",0,0,1,0,27,0,0,0,0,28,28,28
"CDH2",1,0,0,0,29,3,0,0,0,33,27,27
"FRYL",0,2,0,0,27,3,0,0,0,32,27,27
"LAMB1",0,2,0,0,28,2,0,0,0,32,27,27
"MYO3A",2,2,0,0,26,1,0,1,0,32,27,27
"DNAH10",2,0,0,0,28,1,0,0,0,31,27,27
"PCDHB11",1,0,0,0,27,3,0,0,0,31,27,27
"UBR5",0,0,0,0,29,2,0,0,0,31,27,27
"DPP10",1,0,0,0,25,1,0,3,0,30,27,27
"KCNJ3",0,1,0,0,26,2,0,1,0,30,27,27
"NLRP2",1,0,0,0,29,0,0,0,0,30,27,27
"OR2G6",0,0,0,0,29,1,0,0,0,30,27,27
"OR2T4",2,0,0,0,27,1,0,0,0,30,27,27
"RANBP2",0,0,0,0,27,3,0,0,0,30,27,27
"TACC2",0,0,0,0,29,1,0,0,0,30,27,27
"COL9A1",0,0,0,0,27,1,0,1,0,29,27,27
"DPP6",0,0,0,0,28,1,0,0,0,29,27,27
"FLT1",1,1,0,0,25,1,0,1,0,29,27,27
"FRG2C",1,0,0,0,28,0,0,0,0,29,27,27
"OR2T33",0,0,0,0,26,3,0,0,0,29,27,27
"PCDHB3",1,0,0,0,27,1,0,0,0,29,27,27
"SMG1",0,0,1,0,27,0,0,1,0,29,27,27
"SPATA31A3",1,0,0,0,28,0,0,0,0,29,27,27
"TRO",0,2,0,0,27,0,0,0,0,29,27,27
"ASH1L",2,0,0,0,22,3,0,1,0,28,27,27
"CARD11",0,0,0,0,26,1,0,1,0,28,27,27
"DNAH2",0,0,0,0,28,0,0,0,0,28,27,27
"GABRA6",1,0,0,0,23,2,0,1,1,28,27,27
"GRID1",0,0,0,0,26,1,0,1,0,28,27,27
"KIF21B",0,0,0,0,25,2,0,1,0,28,27,27
"MAGEB6B",2,0,0,0,25,1,0,0,0,28,27,27
"OR4A5",0,1,0,0,25,2,0,0,0,28,27,27
"OR4N2",3,0,0,0,23,2,0,0,0,28,27,27
"PCDH18",0,0,0,0,27,1,0,0,0,28,27,27
"PCDHB12",0,0,0,0,28,0,0,0,0,28,27,27
"PCDHB14",0,0,0,0,27,1,0,0,0,28,27,27
"PZP",0,0,0,0,26,1,0,1,0,28,27,27
"RIMBP2",2,0,0,0,21,4,0,1,0,28,27,27
"SATB2",2,0,0,0,24,1,0,1,0,28,27,27
"SRRM2",2,0,0,0,19,1,0,6,0,28,27,27
"TYR",0,0,0,0,25,3,0,0,0,28,27,27
"VWF",1,1,0,0,20,5,0,1,0,28,27,27
"CD5L",0,1,0,0,12,9,0,5,0,27,27,27
"CUX2",0,0,0,0,25,1,0,1,0,27,27,27
"DZIP3",2,0,0,0,22,3,0,0,0,27,27,27
"FZD10",2,1,0,0,22,2,0,0,0,27,27,27
"LAMA3",1,0,0,0,25,1,0,0,0,27,27,27
"OR5L2",1,0,0,0,25,1,0,0,0,27,27,27
"ST18",1,0,0,0,20,4,0,2,0,27,27,27
"USP9X",1,0,0,0,24,1,0,1,0,27,27,27
"PLCE1",1,0,0,0,28,3,0,1,0,33,26,26
"DGKI",0,0,0,0,25,5,0,2,0,32,26,26
"GALNT13",2,0,0,0,28,2,0,0,0,32,26,26
"TET1",1,0,0,0,29,2,0,0,0,32,26,26
"CHRM3",0,0,0,0,26,5,0,0,0,31,26,26
"NFASC",1,1,0,0,27,1,0,0,0,30,26,26
"TRIM58",0,0,0,0,24,6,0,0,0,30,26,26
"ATP7A",1,0,0,0,26,2,0,0,0,29,26,26
"GTF3C1",1,1,0,0,25,1,0,1,0,29,26,26
"LRRC66",1,0,0,0,22,3,3,0,0,29,26,26
"PLG",0,1,0,0,25,2,0,1,0,29,26,26
"POLQ",0,0,0,0,26,2,0,1,0,29,26,26
"TRIO",0,0,0,0,25,1,0,3,0,29,26,26
"UTRN",0,0,0,0,24,1,0,4,0,29,26,26
"ANKRD17",1,0,1,0,25,0,1,0,0,28,26,26
"BPTF",0,0,0,0,28,0,0,0,0,28,26,26
"CADPS",0,0,0,0,24,3,0,1,0,28,26,26
"CHD7",0,0,0,0,22,6,0,0,0,28,26,26
"CNKSR2",2,0,0,0,24,2,0,0,0,28,26,26
"FSHR",2,0,0,0,23,3,0,0,0,28,26,26
"HERC1",0,0,0,0,27,1,0,0,0,28,26,26
"MICAL3",0,0,0,0,27,0,0,1,0,28,26,26
"NRG3",0,0,0,0,25,1,0,2,0,28,26,26
"OR2T6",0,1,0,0,26,1,0,0,0,28,26,26
"OR5F1",1,1,0,0,25,1,0,0,0,28,26,26
"OR5T3",1,1,0,0,26,0,0,0,0,28,26,26
"PLCB4",0,0,0,0,22,3,0,3,0,28,26,26
"PYHIN1",0,1,0,0,27,0,0,0,0,28,26,26
"RGS7",0,0,0,0,22,4,0,2,0,28,26,26
"SLC12A5",0,0,0,0,25,2,0,1,0,28,26,26
"ZNF292",0,3,0,0,25,0,0,0,0,28,26,26
"CLCA4",0,1,0,0,24,1,0,1,0,27,26,26
"DMXL1",1,0,0,0,25,0,0,1,0,27,26,26
"EP400",1,1,0,0,22,3,0,0,0,27,26,26
"FANCM",1,0,0,0,18,5,0,3,0,27,26,26
"MUC2",0,0,0,0,25,2,0,0,0,27,26,26
"NIPBL",0,0,0,0,24,3,0,0,0,27,26,26
"POLE",1,0,0,0,25,0,0,1,0,27,26,26
"PRRC2C",0,0,0,0,24,3,0,0,0,27,26,26
"RAPGEF2",0,0,0,0,26,1,0,0,0,27,26,26
"TECTA",2,0,0,0,23,1,0,1,0,27,26,26
"ADCY10",0,0,0,0,24,1,0,1,0,26,26,26
"DIO2",1,0,0,0,22,3,0,0,0,26,26,26
"FAM171A1",0,0,0,0,24,0,0,2,0,26,26,26
"NETO1",0,0,0,0,23,2,0,1,0,26,26,26
"NOS1",0,0,0,0,23,3,0,0,0,26,26,26
"RIF1",0,2,0,0,21,0,0,3,0,26,26,26
"VWA3B",1,0,0,0,23,1,0,1,0,26,26,26
"OCA2",0,3,0,0,27,1,0,0,0,31,25,25
"GABRB3",0,2,0,0,26,2,0,0,0,30,25,25
"C6",2,1,0,0,20,5,0,1,0,29,25,25
"SCN5A",1,0,0,0,27,1,0,0,0,29,25,25
"SLC17A6",0,0,0,0,23,3,0,3,0,29,25,25
"DAB1",0,0,0,0,25,1,0,2,0,28,25,25
"ICE1",0,0,0,0,24,4,0,0,0,28,25,25
"MEGF10",2,0,0,0,25,0,0,1,0,28,25,25
"OR4M1",0,0,0,0,27,1,0,0,0,28,25,25
"PREX2",0,0,0,0,27,1,0,0,0,28,25,25
"VCAM1",2,0,0,0,26,0,0,0,0,28,25,25
"CHD8",0,0,0,0,23,4,0,0,0,27,25,25
"DCAF8L1",2,0,0,0,22,3,0,0,0,27,25,25
"DOP1B",3,0,1,0,23,0,0,0,0,27,25,25
"HIVEP2",1,1,0,0,22,3,0,0,0,27,25,25
"HIVEP3",0,1,0,0,25,1,0,0,0,27,25,25
"ITIH2",1,0,0,0,25,1,0,0,0,27,25,25
"LAMA5",2,1,0,0,21,2,0,1,0,27,25,25
"OR5D14",1,0,0,0,24,2,0,0,0,27,25,25
"PCDHA1",0,1,0,0,24,2,0,0,0,27,25,25
"PCDHB9",0,0,0,0,26,1,0,0,0,27,25,25
"RUNX1T1",0,1,0,0,23,1,0,2,0,27,25,25
"TLN2",1,0,0,0,22,2,0,2,0,27,25,25
"ZFYVE26",1,0,0,0,25,0,0,1,0,27,25,25
"ZIC1",2,0,0,0,25,0,0,0,0,27,25,25
"COL27A1",1,0,0,0,21,2,0,2,0,26,25,25
"COL2A1",0,0,0,0,23,0,0,3,0,26,25,25
"FRMPD2",1,0,0,0,19,1,0,5,0,26,25,25
"KIAA1755",0,0,0,0,25,1,0,0,0,26,25,25
"LILRB1",0,0,0,0,18,8,0,0,0,26,25,25
"LILRB2",1,0,0,0,22,2,0,1,0,26,25,25
"LVRN",0,0,0,0,26,0,0,0,0,26,25,25
"NLRP8",1,0,0,0,23,1,0,1,0,26,25,25
"PCDHB16",2,0,0,0,24,0,0,0,0,26,25,25
"PROS1",0,0,0,0,22,1,0,3,0,26,25,25
"SLC44A5",0,0,0,0,20,3,0,2,1,26,25,25
"SLC5A7",0,0,0,0,23,3,0,0,0,26,25,25
"TEP1",1,0,0,0,15,6,0,4,0,26,25,25
"TRANK1",0,0,0,0,26,0,0,0,0,26,25,25
"ABCA8",2,0,0,0,19,2,0,2,0,25,25,25
"ADAM19",0,0,0,0,24,1,0,0,0,25,25,25
"ADAMTS18",0,0,0,0,25,0,0,0,0,25,25,25
"GALNT17",0,0,0,0,23,2,0,0,0,25,25,25
"HECTD4",0,0,0,0,23,2,0,0,0,25,25,25
"HHIPL2",1,0,0,0,23,1,0,0,0,25,25,25
"NCKAP1L",2,0,0,0,22,1,0,0,0,25,25,25
"PRSS1",0,0,0,0,24,1,0,0,0,25,25,25
"SLCO5A1",0,0,0,0,24,1,0,0,0,25,25,25
"TMEM132E",0,0,0,0,21,3,0,1,0,25,25,25
"UBA6",2,0,0,0,20,2,0,1,0,25,25,25
"RASGRF2",0,1,0,0,28,1,0,0,0,30,24,24
"PKP2",1,2,0,0,22,2,0,2,0,29,24,24
"TNXB",2,0,0,0,23,4,0,0,0,29,24,24
"VPS13D",2,0,0,0,25,2,0,0,0,29,24,24
"FAM171B",1,0,0,0,26,1,0,0,0,28,24,24
"GRIK1",2,0,0,0,24,2,0,0,0,28,24,24
"PCDHGA6",0,0,0,0,26,2,0,0,0,28,24,24
"ADAMTSL1",2,1,0,0,23,1,0,0,0,27,24,24
"ANO4",0,0,0,0,25,1,0,1,0,27,24,24
"ARHGAP32",0,0,0,0,25,2,0,0,0,27,24,24
"CR1",1,0,0,0,24,1,0,1,0,27,24,24
"DOCK10",0,0,0,0,25,2,0,0,0,27,24,24
"ITGAD",0,0,0,0,26,1,0,0,0,27,24,24
"KCNC2",0,1,0,0,22,4,0,0,0,27,24,24
"MAGEC2",0,0,0,0,27,0,0,0,0,27,24,24
"NID2",0,0,0,0,25,1,0,1,0,27,24,24
"POTEF",0,0,0,0,24,2,1,0,0,27,24,24
"RTTN",0,0,0,0,25,0,0,2,0,27,24,24
"SCN9A",1,0,0,0,25,1,0,0,0,27,24,24
"THOC2",0,0,0,0,21,4,0,2,0,27,24,24
"TRPC6",1,0,0,0,21,5,0,0,0,27,24,24
"AOX1",0,0,0,0,24,1,0,1,0,26,24,24
"ARMC3",0,0,0,0,24,1,0,1,0,26,24,24
"C7",0,0,0,0,26,0,0,0,0,26,24,24
"EPB41L3",0,0,0,0,23,3,0,0,0,26,24,24
"GPRC6A",1,0,0,0,20,5,0,0,0,26,24,24
"MARCO",0,1,0,0,23,2,0,0,0,26,24,24
"OR4Q3",0,3,0,0,23,0,0,0,0,26,24,24
"RTL9",0,1,0,0,24,1,0,0,0,26,24,24
"ACSM2B",0,0,0,0,23,1,0,1,0,25,24,24
"ANKS1B",0,1,0,0,24,0,0,0,0,25,24,24
"ATP10D",1,0,0,0,23,1,0,0,0,25,24,24
"ATP8B4",0,0,0,0,15,8,0,2,0,25,24,24
"CDHR2",0,0,0,0,25,0,0,0,0,25,24,24
"CHD5",0,0,0,0,22,2,0,1,0,25,24,24
"EGFLAM",0,0,0,0,24,1,0,0,0,25,24,24
"HFM1",1,0,0,0,19,2,0,2,1,25,24,24
"KATNIP",0,0,0,0,21,3,0,1,0,25,24,24
"KCNK2",0,0,0,0,21,4,0,0,0,25,24,24
"KCNQ2",0,0,0,0,24,1,0,0,0,25,24,24
"KEL",0,1,0,0,23,1,0,0,0,25,24,24
"KIF1A",0,1,0,0,22,2,0,0,0,25,24,24
"LAMC1",0,0,0,0,21,2,0,2,0,25,24,24
"LGR5",1,0,0,0,23,1,0,0,0,25,24,24
"LRRTM3",1,0,0,0,16,6,0,1,1,25,24,24
"MAGEL2",1,0,0,0,23,1,0,0,0,25,24,24
"MYH11",1,0,0,0,21,3,0,0,0,25,24,24
"NES",0,0,0,0,22,3,0,0,0,25,24,24
"OR1C1",1,0,0,0,23,1,0,0,0,25,24,24
"PCDH19",3,0,0,0,20,2,0,0,0,25,24,24
"RAD51AP2",0,0,0,0,22,2,0,0,1,25,24,24
"TPR",2,0,0,0,20,2,0,1,0,25,24,24
"UGT3A1",1,5,0,0,17,2,0,0,0,25,24,24
"ZSWIM2",3,0,0,0,20,1,0,1,0,25,24,24
"AMPH",1,0,0,0,22,0,0,1,0,24,24,24
"ARAP2",0,0,0,0,17,5,0,2,0,24,24,24
"CCT8L2",2,0,0,0,20,2,0,0,0,24,24,24
"CYP11B2",1,0,0,0,22,1,0,0,0,24,24,24
"DNAH1",0,0,0,0,24,0,0,0,0,24,24,24
"LRFN2",0,1,2,0,21,0,0,0,0,24,24,24
"NCAM2",1,0,0,0,18,3,0,2,0,24,24,24
"PRDM16",0,0,0,0,23,1,0,0,0,24,24,24
"PRKCB",2,1,0,0,21,0,0,0,0,24,24,24
"PSG7",0,0,0,0,24,0,0,0,0,24,24,24
"SEMA5B",0,2,0,0,20,0,0,2,0,24,24,24
"SLC10A2",0,0,0,0,23,0,1,0,0,24,24,24
"SLC27A6",0,0,0,0,21,2,0,1,0,24,24,24
"SLC9A4",3,0,0,0,19,1,0,1,0,24,24,24
"SPAM1",1,0,0,0,22,1,0,0,0,24,24,24
"TMEM200A",0,0,0,0,24,0,0,0,0,24,24,24
"TRPM3",0,0,0,0,24,0,0,0,0,24,24,24
"ACSM2A",1,0,0,0,26,1,0,2,0,30,23,23
"GABRG2",1,0,0,0,22,4,0,0,1,28,23,23
"GUCY2F",1,1,0,0,23,2,0,1,0,28,23,23
"LRRIQ3",2,1,0,0,21,4,0,0,0,28,23,23
"PAPPA",0,1,0,0,23,2,0,2,0,28,23,23
"GREB1",1,0,0,0,23,2,0,1,0,27,23,23
"IL16",0,0,0,0,27,0,0,0,0,27,23,23
"LRRK2",2,0,0,0,21,3,0,1,0,27,23,23
"MSH4",0,0,0,0,23,4,0,0,0,27,23,23
"OR2M2",2,0,0,0,23,2,0,0,0,27,23,23
"PASD1",0,0,0,0,25,1,0,1,0,27,23,23
"PLXNA2",0,0,0,0,24,3,0,0,0,27,23,23
"VAV3",0,0,0,0,22,1,0,4,0,27,23,23
"FBN1",0,0,0,0,24,1,0,1,0,26,23,23
"GUCY1A2",0,1,0,0,24,1,0,0,0,26,23,23
"ITIH5",1,0,0,0,22,1,0,2,0,26,23,23
"MAP1B",0,0,0,0,24,2,0,0,0,26,23,23
"MIA2",3,0,0,0,19,3,0,1,0,26,23,23
"OR2T1",0,0,0,0,25,1,0,0,0,26,23,23
"OR8H2",2,0,0,0,21,3,0,0,0,26,23,23
"PCDHGA1",0,0,0,0,25,1,0,0,0,26,23,23
"SEMA3D",1,0,0,0,23,1,0,1,0,26,23,23
"SPATA31E1",1,0,1,0,23,1,0,0,0,26,23,23
"CRISPLD1",1,0,0,0,21,2,0,1,0,25,23,23
"DACH1",1,0,0,0,24,0,0,0,0,25,23,23
"DSG1",0,0,0,0,23,1,0,1,0,25,23,23
"GOLGB1",0,0,0,0,20,5,0,0,0,25,23,23
"HSPG2",0,0,0,0,24,1,0,0,0,25,23,23
"MNDA",0,0,0,0,24,1,0,0,0,25,23,23
"NLRP7",0,0,1,0,20,3,0,1,0,25,23,23
"NRAP",0,0,0,0,23,1,0,1,0,25,23,23
"OGDHL",0,0,0,0,22,2,0,1,0,25,23,23
"PATJ",0,0,0,0,19,5,0,1,0,25,23,23
"PHF3",1,0,0,0,18,5,0,1,0,25,23,23
"RIMS1",1,0,0,0,23,1,0,0,0,25,23,23
"SHANK1",1,0,0,0,23,1,0,0,0,25,23,23
"SHPRH",0,0,0,0,25,0,0,0,0,25,23,23
"SLC8A3",0,0,0,0,22,3,0,0,0,25,23,23
"ACTRT1",0,0,0,0,23,1,0,0,0,24,23,23
"AL592490.1",0,0,0,0,22,1,1,0,0,24,23,23
"ALPK1",0,0,0,0,22,2,0,0,0,24,23,23
"CASR",0,0,0,0,24,0,0,0,0,24,23,23
"DACT1",1,0,0,0,21,2,0,0,0,24,23,23
"DCLK3",0,0,0,0,22,2,0,0,0,24,23,23
"INHBA",1,1,0,0,21,1,0,0,0,24,23,23
"LRRC32",1,0,0,0,20,3,0,0,0,24,23,23
"OR4S2",1,0,0,0,19,4,0,0,0,24,23,23
"PCDHGA9",1,0,0,0,22,1,0,0,0,24,23,23
"PCK1",2,0,0,0,18,1,0,3,0,24,23,23
"PDHA2",0,0,0,0,22,2,0,0,0,24,23,23
"PXDN",0,1,0,0,21,2,0,0,0,24,23,23
"RBBP6",3,0,0,0,19,2,0,0,0,24,23,23
"SIPA1L1",0,0,0,0,20,2,0,2,0,24,23,23
"TBX5",1,0,0,0,19,4,0,0,0,24,23,23
"ABCB11",3,1,0,0,18,1,0,0,0,23,23,23
"ACSM5",1,0,0,0,21,0,0,1,0,23,23,23
"ADAM23",1,0,0,0,19,2,0,1,0,23,23,23
"ARHGEF6",0,1,1,0,20,1,0,0,0,23,23,23
"BCAN",0,0,0,0,21,2,0,0,0,23,23,23
"CCDC73",0,1,0,0,20,0,0,2,0,23,23,23
"FREM2",1,0,0,0,21,1,0,0,0,23,23,23
"GABRQ",1,0,0,0,21,1,0,0,0,23,23,23
"GLDC",0,0,0,0,20,0,0,3,0,23,23,23
"GPR139",1,0,0,0,22,0,0,0,0,23,23,23
"GRIA4",1,0,0,0,17,3,0,2,0,23,23,23
"NPY2R",1,0,0,0,21,1,0,0,0,23,23,23
"OR51V1",0,0,0,0,21,2,0,0,0,23,23,23
"OR5T2",1,0,0,0,22,0,0,0,0,23,23,23
"PALD1",0,0,0,0,15,8,0,0,0,23,23,23
"PIK3C2B",0,1,0,0,19,2,0,1,0,23,23,23
"PRAMEF19",0,0,0,0,22,1,0,0,0,23,23,23
"SLC22A6",0,0,0,0,18,5,0,0,0,23,23,23
"SLC4A3",0,0,0,0,22,0,0,1,0,23,23,23
"WDR17",1,0,0,0,21,1,0,0,0,23,23,23
"OR2M7",1,0,0,0,20,8,0,0,0,29,22,22
"PKD1",1,0,0,0,24,2,0,0,0,27,22,22
"OR5D16",1,2,0,0,23,0,0,0,0,26,22,22
"SLIT1",1,0,0,0,23,1,0,1,0,26,22,22
"SZT2",0,0,0,0,22,4,0,0,0,26,22,22
"NCAM1",0,1,0,0,23,1,0,0,0,25,22,22
"OR2AK2",0,0,0,0,24,1,0,0,0,25,22,22
"PCDHB5",0,0,0,0,24,1,0,0,0,25,22,22
"PCNX1",1,0,0,0,21,1,0,2,0,25,22,22
"SPEN",3,0,0,0,22,0,0,0,0,25,22,22
"ADCY1",1,0,0,0,19,1,0,3,0,24,22,22
"ADGRE1",0,0,0,0,22,2,0,0,0,24,22,22
"C2CD3",1,1,0,0,22,0,0,0,0,24,22,22
"LEPR",1,0,0,0,19,4,0,0,0,24,22,22
"MAGEC3",0,0,0,0,23,1,0,0,0,24,22,22
"NCOR2",0,1,0,0,21,1,0,1,0,24,22,22
"NLRP10",1,0,0,0,20,3,0,0,0,24,22,22
"OR10X1",1,0,0,0,22,1,0,0,0,24,22,22
"OR2G3",0,0,0,0,23,1,0,0,0,24,22,22
"RTL3",0,0,0,0,20,4,0,0,0,24,22,22
"SCN4A",1,0,0,0,22,1,0,0,0,24,22,22
"SLC6A15",0,1,0,0,22,0,0,1,0,24,22,22
"UGT2A1",2,0,1,0,19,2,0,0,0,24,22,22
"A2ML1",0,1,0,0,20,2,0,0,0,23,22,22
"ADAMTS17",0,0,0,0,21,1,0,1,0,23,22,22
"ADGRA3",1,0,0,0,18,2,0,2,0,23,22,22
"ANO5",0,0,0,0,22,1,0,0,0,23,22,22
"ATR",1,0,0,0,18,3,0,1,0,23,22,22
"C2orf78",0,0,0,0,22,1,0,0,0,23,22,22
"CEMIP2",1,0,0,0,20,1,0,1,0,23,22,22
"CFAP54",1,0,0,0,21,1,0,0,0,23,22,22
"CTNNA3",1,0,0,0,21,1,0,0,0,23,22,22
"DACH2",0,0,0,0,22,1,0,0,0,23,22,22
