"Hugo_Symbol","LUAD","COAD","pval","or","ci.up","ci.low","adjPval"
"FAM135B",65,18,0.000544759547144995,2.51604137790893,4.59589420465719,1.4416984218595,0.0225118473070715
"CALD1",11,24,0.000564412395539903,0.281588544635633,0.606714868429429,0.122755290430705,0.0225118473070715
"HELZ2",11,24,0.000564412395539903,0.281588544635633,0.606714868429429,0.122755290430705,0.0225118473070715
"PHF20L1",11,24,0.000564412395539903,0.281588544635633,0.606714868429429,0.122755290430705,0.0225118473070715
"CAMK2G",1,10,0.000571230105429045,0.0629894109177856,0.446365748505162,0.0014498885411488,0.0225118473070715
"EXD3",1,10,0.000571230105429045,0.0629894109177856,0.446365748505162,0.0014498885411488,0.0225118473070715
"IDH2",1,10,0.000571230105429045,0.0629894109177856,0.446365748505162,0.0014498885411488,0.0225118473070715
"MAPRE3",1,10,0.000571230105429045,0.0629894109177856,0.446365748505162,0.0014498885411488,0.0225118473070715
"NUB1",1,10,0.000571230105429045,0.0629894109177856,0.446365748505162,0.0014498885411488,0.0225118473070715
"POLH",1,10,0.000571230105429045,0.0629894109177856,0.446365748505162,0.0014498885411488,0.0225118473070715
"PRRT3",1,10,0.000571230105429045,0.0629894109177856,0.446365748505162,0.0014498885411488,0.0225118473070715
"RPAP2",1,10,0.000571230105429045,0.0629894109177856,0.446365748505162,0.0014498885411488,0.0225118473070715
"SLC44A4",1,10,0.000571230105429045,0.0629894109177856,0.446365748505162,0.0014498885411488,0.0225118473070715
"TRIM6",1,10,0.000571230105429045,0.0629894109177856,0.446365748505162,0.0014498885411488,0.0225118473070715
"ZNF687",1,10,0.000571230105429045,0.0629894109177856,0.446365748505162,0.0014498885411488,0.0225118473070715
"NOTCH4",46,10,0.00058214591651408,3.15476008581245,7.11384168311705,1.54282659909665,0.0227774590100583
"LTBP1",53,13,0.000582158095503926,2.81166043645963,5.71631088789042,1.48267829762937,0.0227774590100583
"BAZ1A",8,20,0.00059328065768247,0.247438875887652,0.594821544390413,0.0931611486991665,0.0228833819631639
"CIC",8,20,0.00059328065768247,0.247438875887652,0.594821544390413,0.0931611486991665,0.0228833819631639
"DENND4B",8,20,0.00059328065768247,0.247438875887652,0.594821544390413,0.0931611486991665,0.0228833819631639
"KSR2",8,20,0.00059328065768247,0.247438875887652,0.594821544390413,0.0931611486991665,0.0228833819631639
"MAP3K4",15,28,0.000605086673271184,0.327468170068466,0.645794355399448,0.15991785323746,0.0232562817850554
"ZFHX4",168,72,0.000622955690241554,1.7408695479309,2.43085555306337,1.25473210710975,0.0238587642350612
"ACSM2A",23,2,0.000649850567839827,7.70898252983977,67.9774763209685,1.88412828165822,0.0247147714209574
"OR4S2",23,2,0.000649850567839827,7.70898252983977,67.9774763209685,1.88412828165822,0.0247147714209574
"SCAF4",7,19,0.00071660378052203,0.228191048502712,0.574627513049242,0.080144487915214,0.026970585884907
"SMC1B",7,19,0.00071660378052203,0.228191048502712,0.574627513049242,0.080144487915214,0.026970585884907
"YTHDC2",7,19,0.00071660378052203,0.228191048502712,0.574627513049242,0.080144487915214,0.026970585884907
"SLITRK4",40,8,0.000721231642141408,3.40738346897875,8.53690214732734,1.54808456832457,0.0270134977745477
"TRBV4-2",15,0,0.000722711028076986,Inf,Inf,2.36196068665986,0.0270134977745477
"FRY",28,40,0.000727133325832584,0.42210279568779,0.717698880205967,0.245294878683562,0.0270857163872637
"CNOT1",18,31,0.000749750782294731,0.353578080283654,0.664720607422344,0.182919773169422,0.0278328984949481
"COL3A1",59,16,0.00076869004432613,2.55220070247815,4.83971677256074,1.41895347700644,0.0284389170480793
"MYO5A",12,24,0.000788051359945776,0.307749433228873,0.650328111758866,0.138213672681659,0.0290563886173905
"DNAH9",89,30,0.000802093250305729,2.09916460788057,3.37497474358916,1.33577338480674,0.0293900714933794
"TNR",88,30,0.000810432220869994,2.07092106622229,3.33135136633774,1.31696651814066,0.0293900714933794
"ADAMTS10",6,17,0.000826444183359421,0.219540734130669,0.591060411972306,0.070131806001359,0.0293900714933794
"CTR9",6,17,0.000826444183359421,0.219540734130669,0.591060411972306,0.070131806001359,0.0293900714933794
"EP300",6,17,0.000826444183359421,0.219540734130669,0.591060411972306,0.070131806001359,0.0293900714933794
"MAP3K1",6,17,0.000826444183359421,0.219540734130669,0.591060411972306,0.070131806001359,0.0293900714933794
"PPP4R4",6,17,0.000826444183359421,0.219540734130669,0.591060411972306,0.070131806001359,0.0293900714933794
"SPECC1",6,17,0.000826444183359421,0.219540734130669,0.591060411972306,0.070131806001359,0.0293900714933794
"TBC1D9",6,17,0.000826444183359421,0.219540734130669,0.591060411972306,0.070131806001359,0.0293900714933794
"CHD4",14,26,0.000826823745239872,0.330592530684094,0.668182402192402,0.157064817192725,0.0293900714933794
"SFMBT2",14,26,0.000826823745239872,0.330592530684094,0.668182402192402,0.157064817192725,0.0293900714933794
"MINAR1",9,21,0.000864451447314681,0.264781154969936,0.611983046832647,0.105427255333539,0.0306274866203316
"GLIS3",5,16,0.000933100922473553,0.194631594803638,0.562761007350134,0.0552292360791813,0.0317992738593223
"GUCY1B1",5,16,0.000933100922473553,0.194631594803638,0.562761007350134,0.0552292360791813,0.0317992738593223
"HTR2C",5,16,0.000933100922473553,0.194631594803638,0.562761007350134,0.0552292360791813,0.0317992738593223
"KIF26A",5,16,0.000933100922473553,0.194631594803638,0.562761007350134,0.0552292360791813,0.0317992738593223
"POLD1",5,16,0.000933100922473553,0.194631594803638,0.562761007350134,0.0552292360791813,0.0317992738593223
"TJP2",5,16,0.000933100922473553,0.194631594803638,0.562761007350134,0.0552292360791813,0.0317992738593223
"TNRC18",5,16,0.000933100922473553,0.194631594803638,0.562761007350134,0.0552292360791813,0.0317992738593223
"MAP1A",13,25,0.000992020419562622,0.319658722615082,0.659893382104939,0.147885273012629,0.0317992738593223
"UGGT2",13,25,0.000992020419562622,0.319658722615082,0.659893382104939,0.147885273012629,0.0317992738593223
"ABCA1",15,27,0.00099357708876243,0.340658998493685,0.675429697894077,0.165704274199084,0.0317992738593223
"ATP6V1B1",3,13,0.000998082484685873,0.144526479036078,0.53141795889696,0.0262261983321304,0.0317992738593223
"CHSY1",3,13,0.000998082484685873,0.144526479036078,0.53141795889696,0.0262261983321304,0.0317992738593223
"DIS3L",3,13,0.000998082484685873,0.144526479036078,0.53141795889696,0.0262261983321304,0.0317992738593223
"ENTPD4",3,13,0.000998082484685873,0.144526479036078,0.53141795889696,0.0262261983321304,0.0317992738593223
"INTS7",3,13,0.000998082484685873,0.144526479036078,0.53141795889696,0.0262261983321304,0.0317992738593223
"LNPEP",3,13,0.000998082484685873,0.144526479036078,0.53141795889696,0.0262261983321304,0.0317992738593223
"NRAS",3,13,0.000998082484685873,0.144526479036078,0.53141795889696,0.0262261983321304,0.0317992738593223
"RAPH1",3,13,0.000998082484685873,0.144526479036078,0.53141795889696,0.0262261983321304,0.0317992738593223
"SLC39A10",3,13,0.000998082484685873,0.144526479036078,0.53141795889696,0.0262261983321304,0.0317992738593223
"SNED1",3,13,0.000998082484685873,0.144526479036078,0.53141795889696,0.0262261983321304,0.0317992738593223
"CCNT1",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"CYP4Z1",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"DNM2",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"LRRC17",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"LZTS3",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"NEDD9",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"PACS2",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"PCID2",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"PLA2G6",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"RTKN2",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"SAFB",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"SLC38A9",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"SPPL2B",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"TICAM1",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"USP10",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"ZNF34",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"ZNF619",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"ZNF793",2,11,0.00100861905686,0.114384615803974,0.528860683844618,0.0122157599546077,0.0317992738593223
"ARAF",4,14,0.00103021161881463,0.178709870473777,0.575410011807108,0.0424705571498675,0.0319248198799053
"EGR2",4,14,0.00103021161881463,0.178709870473777,0.575410011807108,0.0424705571498675,0.0319248198799053
"JUP",4,14,0.00103021161881463,0.178709870473777,0.575410011807108,0.0424705571498675,0.0319248198799053
"NPC1",4,14,0.00103021161881463,0.178709870473777,0.575410011807108,0.0424705571498675,0.0319248198799053
"PCBP1",4,14,0.00103021161881463,0.178709870473777,0.575410011807108,0.0424705571498675,0.0319248198799053
"PRAM1",4,14,0.00103021161881463,0.178709870473777,0.575410011807108,0.0424705571498675,0.0319248198799053
"RPS6KA2",8,19,0.00108163275386775,0.261253702895253,0.63378918232514,0.0977518296242643,0.0331406182079424
"SOGA3",8,19,0.00108163275386775,0.261253702895253,0.63378918232514,0.0977518296242643,0.0331406182079424
"STAG1",8,19,0.00108163275386775,0.261253702895253,0.63378918232514,0.0977518296242643,0.0331406182079424
"ZNFX1",8,19,0.00108163275386775,0.261253702895253,0.63378918232514,0.0977518296242643,0.0331406182079424
"CACNA1A",20,32,0.00108697409490918,0.380819054248296,0.700322952541623,0.202598098812861,0.0332107225570986
"FAT4",77,80,0.0011296114483195,0.557942678031036,0.802065138478791,0.387852181099866,0.0344167611298913
"FREM2",23,35,0.00118337808148729,0.398861476520834,0.709137902351933,0.220550720701168,0.0351772596566801
"DNAH11",43,52,0.00123509305089373,0.493511673933175,0.774773469321452,0.313029459238349,0.0351772596566801
"CRB1",51,13,0.00125795756264622,2.69438936308643,5.48935943082763,1.41654892805215,0.0351772596566801
"TNS1",16,28,0.00125836114290454,0.349950801788478,0.681778839473207,0.173906209094322,0.0351772596566801
"SLC5A7",25,3,0.00125865430481716,5.59145603614205,29.1799720340123,1.68608853506588,0.0351772596566801
"AMOTL1",7,18,0.00126812000485648,0.241597916633702,0.614397791596292,0.084335143232569,0.0351772596566801
"CADPS2",7,18,0.00126812000485648,0.241597916633702,0.614397791596292,0.084335143232569,0.0351772596566801
"CRYBG3",7,18,0.00126812000485648,0.241597916633702,0.614397791596292,0.084335143232569,0.0351772596566801
"FASTKD3",7,18,0.00126812000485648,0.241597916633702,0.614397791596292,0.084335143232569,0.0351772596566801
"KCNQ3",7,18,0.00126812000485648,0.241597916633702,0.614397791596292,0.084335143232569,0.0351772596566801
"SOHLH2",7,18,0.00126812000485648,0.241597916633702,0.614397791596292,0.084335143232569,0.0351772596566801
"ZMYM6",7,18,0.00126812000485648,0.241597916633702,0.614397791596292,0.084335143232569,0.0351772596566801
"TNN",68,21,0.00127820902650896,2.25002979870953,3.9473235613672,1.33030908496625,0.0351772596566801
"GLP2R",14,0,0.00132210317238517,Inf,Inf,2.18049299231877,0.0351772596566801
"ABTB2",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"ASB18",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"CACNA2D2",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"CNTROB",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"HLA-C",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"HOOK2",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"IL1R1",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"IP6K1",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"IRAK4",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"MEIOC",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"PHF23",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"PIK3R2",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"RBBP8NL",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"REPS1",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"RIMBP3",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"RMDN1",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"RSPH4A",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"SERPINE3",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"SIPA1",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"SNX33",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"TOMM70",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"XAB2",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"YIF1A",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"ZNF564",1,9,0.00135082392348242,0.0701942697535787,0.510536486601152,0.00159937568555654,0.0351772596566801
"PAPPA2",90,32,0.00136104000549024,1.98195608635382,3.14880869612351,1.27348774915821,0.0351772596566801
"MUC7",18,1,0.00137235067839728,11.9805550279427,500.33524670313,1.87414128385298,0.0351772596566801
"OR5T1",18,1,0.00137235067839728,11.9805550279427,500.33524670313,1.87414128385298,0.0351772596566801
"SERPINA3",18,1,0.00137235067839728,11.9805550279427,500.33524670313,1.87414128385298,0.0351772596566801
"SYTL4",18,1,0.00137235067839728,11.9805550279427,500.33524670313,1.87414128385298,0.0351772596566801
"AGFG1",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"CCDC82",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"CCR7",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"CRAT",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"CYP2C8",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"DCP2",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"FAM160B2",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"GPR37L1",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"HS3ST3B1",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"IFIT1",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"IL27RA",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"KLC4",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"LMF2",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"MANEAL",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"MORC2",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"MSI1",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"NACC2",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"NKX6-2",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"PAFAH1B1",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"PANX2",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"SLC25A4",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"SLC37A4",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"SLC39A7",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"SPOUT1",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"TLX2",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"ZNF446",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"ZNF878",0,7,0.00138095889247057,0,0.442953292383356,0,0.0351772596566801
"PCDHA12",19,30,0.00148020003110342,0.387611108538267,0.725394490264171,0.202461013238712,0.0374695394546196
"RNF213",19,30,0.00148020003110342,0.387611108538267,0.725394490264171,0.202461013238712,0.0374695394546196
"AFF3",9,20,0.00148817146680111,0.278864493104389,0.650059065901926,0.110399083699221,0.0374695394546196
"TLE4",9,20,0.00148817146680111,0.278864493104389,0.650059065901926,0.110399083699221,0.0374695394546196
"ZMYND8",9,20,0.00148817146680111,0.278864493104389,0.650059065901926,0.110399083699221,0.0374695394546196
"ARHGEF26",6,16,0.00156407470302994,0.233962929186386,0.637416486741452,0.0742047262178714,0.0386952879932251
"ATP8B1",6,16,0.00156407470302994,0.233962929186386,0.637416486741452,0.0742047262178714,0.0386952879932251
"KIT",6,16,0.00156407470302994,0.233962929186386,0.637416486741452,0.0742047262178714,0.0386952879932251
"LTBP4",6,16,0.00156407470302994,0.233962929186386,0.637416486741452,0.0742047262178714,0.0386952879932251
"REV1",6,16,0.00156407470302994,0.233962929186386,0.637416486741452,0.0742047262178714,0.0386952879932251
"TSSK1B",6,16,0.00156407470302994,0.233962929186386,0.637416486741452,0.0742047262178714,0.0386952879932251
"ZNF808",6,16,0.00156407470302994,0.233962929186386,0.637416486741452,0.0742047262178714,0.0386952879932251
"BNC2",17,28,0.00156531458279112,0.372518690789694,0.71779698510105,0.188058445223026,0.0386952879932251
"APOB",100,37,0.0015929781911669,1.91749735448782,2.96030540051989,1.26318042254831,0.0392898498533388
"DMXL2",15,26,0.00162481618864007,0.354863695090424,0.707660703835122,0.171929595621502,0.0399844472485024
"F13A1",38,8,0.00166262387787907,3.22401241008374,8.10539263563149,1.45789087184607,0.0406390110554845
