"Hugo_Symbol","Frame_Shift_Del","Frame_Shift_Ins","In_Frame_Del","In_Frame_Ins","Missense_Mutation","Nonsense_Mutation","Nonstop_Mutation","Splice_Site","Translation_Start_Site","total","MutatedSamples","AlteredSamples"
"MYT1L",1,0,0,0,24,1,0,0,0,26,21,21
"PTPRC",2,0,0,0,22,2,0,0,0,26,21,21
"RALGAPA1",4,1,0,0,19,2,0,0,0,26,21,21
"SCN3A",3,1,0,0,19,2,0,1,0,26,21,21
"ALPK2",6,0,0,0,19,0,0,0,0,25,21,21
"CADPS",0,0,0,0,22,2,0,1,0,25,21,21
"FSTL5",3,1,0,0,18,3,0,0,0,25,21,21
"MPDZ",1,0,0,0,22,2,0,0,0,25,21,21
"NF1",2,3,0,0,15,3,0,2,0,25,21,21
"NRK",2,2,0,0,17,4,0,0,0,25,21,21
"SPTBN1",0,0,1,0,21,2,0,1,0,25,21,21
"THSD7A",3,0,0,0,18,3,0,1,0,25,21,21
"TNN",0,0,0,0,24,0,0,1,0,25,21,21
"TRPM6",1,0,0,0,24,0,0,0,0,25,21,21
"KIAA1549",8,0,0,0,15,1,0,0,0,24,21,21
"LPA",1,1,0,0,17,4,0,1,0,24,21,21
"SRRM2",0,0,1,0,22,1,0,0,0,24,21,21
"TRPC4",0,0,0,0,23,0,0,1,0,24,21,21
"ZNF646",4,2,0,0,17,1,0,0,0,24,21,21
"ADCY2",0,0,0,0,23,0,0,0,0,23,21,21
"DCAF4L2",0,0,0,0,21,2,0,0,0,23,21,21
"FHOD3",8,1,0,0,12,2,0,0,0,23,21,21
"PCDHA11",1,0,0,0,22,0,0,0,0,23,21,21
"PCDHA6",1,0,0,0,22,0,0,0,0,23,21,21
"PCDHA7",1,0,0,0,21,1,0,0,0,23,21,21
"SCN2A",0,1,0,0,22,0,0,0,0,23,21,21
"TNKS2",6,0,1,0,13,3,0,0,0,23,21,21
"ADCY5",0,2,0,0,20,0,0,0,0,22,21,21
"CAMTA2",10,1,0,0,8,2,0,0,1,22,21,21
"COL1A2",1,0,0,0,20,0,0,0,1,22,21,21
"COL4A4",1,1,0,0,17,2,0,1,0,22,21,21
"GRIA2",2,0,0,0,19,1,0,0,0,22,21,21
"NLGN4X",2,0,0,0,19,1,0,0,0,22,21,21
"PPP1R3A",4,2,0,0,15,1,0,0,0,22,21,21
"SLIT3",1,0,0,0,17,4,0,0,0,22,21,21
"TMEM132B",1,0,0,0,20,1,0,0,0,22,21,21
"TPO",1,0,0,0,21,0,0,0,0,22,21,21
"CNTNAP2",1,1,0,0,17,0,0,2,0,21,21,21
"ICE1",2,2,0,0,17,0,0,0,0,21,21,21
"TTK",11,0,0,0,10,0,0,0,0,21,21,21
"DLC1",2,1,0,0,29,1,0,0,0,33,20,20
"KNL1",6,0,0,0,25,1,0,0,0,32,20,20
"NSD1",1,0,1,0,29,0,0,0,0,31,20,20
"SLIT2",0,0,0,0,28,1,0,1,0,30,20,20
"UTP20",0,3,0,0,27,0,0,0,0,30,20,20
"GRIA4",3,2,0,0,23,1,0,0,0,29,20,20
"SAMD9",0,1,0,0,27,1,0,0,0,29,20,20
"CFAP65",5,1,0,0,21,0,0,0,0,27,20,20
"FILIP1",2,0,0,0,18,7,0,0,0,27,20,20
"KIAA2026",4,0,0,0,22,1,0,0,0,27,20,20
"MYH2",0,1,0,0,24,1,0,1,0,27,20,20
"NCAM2",0,0,0,0,24,2,0,1,0,27,20,20
"SEMA5B",2,0,0,0,24,0,0,1,0,27,20,20
"ABI3BP",1,0,0,0,25,0,0,0,0,26,20,20
"ATR",0,3,0,0,15,7,0,1,0,26,20,20
"DOCK4",3,1,0,0,22,0,0,0,0,26,20,20
"FANCM",3,1,0,0,22,0,0,0,0,26,20,20
"GPR179",0,1,0,0,23,2,0,0,0,26,20,20
"KSR2",7,0,0,0,17,2,0,0,0,26,20,20
"NLRP7",2,0,0,0,20,2,0,2,0,26,20,20
"SMARCA2",1,0,0,0,24,1,0,0,0,26,20,20
"STAB2",2,1,0,0,20,2,0,1,0,26,20,20
"ANKRD30A",0,0,0,0,21,2,0,2,0,25,20,20
"ATG2B",6,0,0,0,16,1,0,2,0,25,20,20
"EML5",2,0,0,0,22,1,0,0,0,25,20,20
"FREM1",4,0,0,0,21,0,0,0,0,25,20,20
"HECW2",2,0,0,0,22,0,0,1,0,25,20,20
"KCNB1",2,2,0,0,20,1,0,0,0,25,20,20
"NUGGC",6,0,0,0,16,3,0,0,0,25,20,20
"PCNX1",5,0,0,0,14,6,0,0,0,25,20,20
"SLITRK1",1,3,0,0,19,2,0,0,0,25,20,20
"SZT2",3,2,0,0,19,0,0,1,0,25,20,20
"TOGARAM1",1,1,0,0,21,2,0,0,0,25,20,20
"DOCK11",1,1,0,0,19,3,0,0,0,24,20,20
"GCN1",5,0,1,0,16,2,0,0,0,24,20,20
"KIDINS220",5,0,0,0,19,0,0,0,0,24,20,20
"NCOR1",2,0,0,0,19,2,0,1,0,24,20,20
"SPHKAP",0,0,0,0,22,2,0,0,0,24,20,20
"TANC2",2,0,0,0,19,3,0,0,0,24,20,20
"TNRC6C",11,1,0,0,11,1,0,0,0,24,20,20
"ZFYVE26",1,1,0,0,19,3,0,0,0,24,20,20
"ALS2",2,0,0,0,19,0,0,2,0,23,20,20
"BAZ1A",8,2,0,0,10,3,0,0,0,23,20,20
"CCDC73",6,1,0,0,10,4,0,2,0,23,20,20
"DENND4B",3,2,0,0,18,0,0,0,0,23,20,20
"FLT4",1,1,1,0,19,1,0,0,0,23,20,20
"GRM6",0,3,0,0,18,2,0,0,0,23,20,20
"GTF3C1",5,0,0,0,18,0,0,0,0,23,20,20
"NCAPD3",6,2,0,0,13,0,0,2,0,23,20,20
"PCDHA3",0,0,0,0,23,0,0,0,0,23,20,20
"RALGAPB",3,1,0,0,19,0,0,0,0,23,20,20
"TRPM3",0,1,0,0,21,1,0,0,0,23,20,20
"ZC3H18",6,3,1,0,8,5,0,0,0,23,20,20
"CFH",0,2,0,0,17,1,0,2,0,22,20,20
"CTNNB1",0,0,3,0,19,0,0,0,0,22,20,20
"FLRT2",1,0,0,0,18,3,0,0,0,22,20,20
"GABRA5",1,0,0,0,18,3,0,0,0,22,20,20
"LTBP2",4,1,0,0,17,0,0,0,0,22,20,20
"PREX1",0,2,0,0,20,0,0,0,0,22,20,20
"PRKD1",0,0,0,0,20,2,0,0,0,22,20,20
"PTPRG",1,2,0,0,16,3,0,0,0,22,20,20
"TEAD2",15,1,0,0,5,1,0,0,0,22,20,20
"TEK",5,0,0,0,13,4,0,0,0,22,20,20
"TLE4",0,0,0,0,19,3,0,0,0,22,20,20
"ZNF462",2,1,0,0,14,5,0,0,0,22,20,20
"ADAMTS5",0,0,0,0,20,1,0,0,0,21,20,20
"AFF3",2,0,0,0,19,0,0,0,0,21,20,20
"CIC",5,2,0,0,10,3,0,1,0,21,20,20
"CPS1",0,0,0,0,19,2,0,0,0,21,20,20
"DISP3",2,2,0,0,16,1,0,0,0,21,20,20
"HEATR5B",2,0,0,0,16,3,0,0,0,21,20,20
"IQCA1",0,1,0,0,19,0,0,1,0,21,20,20
"KIAA1217",2,2,0,0,17,0,0,0,0,21,20,20
"NYAP2",0,1,0,0,19,1,0,0,0,21,20,20
"PCDHA4",0,0,0,0,21,0,0,0,0,21,20,20
"PLXNB1",2,0,0,0,17,2,0,0,0,21,20,20
"ZMYND8",2,0,0,0,18,0,0,1,0,21,20,20
"GRM5",1,0,0,0,19,0,0,0,0,20,20,20
"KCNA5",1,0,0,0,19,0,0,0,0,20,20,20
"MRC1",0,1,0,0,16,1,0,2,0,20,20,20
"NPAP1",0,0,0,0,19,1,0,0,0,20,20,20
"RGS12",8,0,0,0,10,2,0,0,0,20,20,20
"ZNF835",0,0,1,0,19,0,0,0,0,20,20,20
"WDFY3",3,0,0,0,27,3,0,1,0,34,19,19
"CCDC39",2,1,0,0,23,5,0,0,0,31,19,19
"NBAS",4,1,0,0,20,4,0,2,0,31,19,19
"CD109",1,0,0,0,28,1,0,0,0,30,19,19
"CENPF",2,1,0,0,26,0,0,1,0,30,19,19
"PTPRM",1,0,0,0,26,3,0,0,0,30,19,19
"CFAP251",0,0,0,0,21,8,0,0,0,29,19,19
"UTRN",2,3,0,0,23,0,0,1,0,29,19,19
"AKAP6",1,0,0,0,25,2,0,0,0,28,19,19
"BDP1",2,1,0,0,22,2,0,1,0,28,19,19
"BNC1",2,0,0,0,21,4,0,1,0,28,19,19
"CROCC",0,1,0,0,25,2,0,0,0,28,19,19
"MYH1",1,0,1,0,21,5,0,0,0,28,19,19
"ROCK1",4,2,0,0,18,3,0,1,0,28,19,19
"ZEB2",0,0,0,0,28,0,0,0,0,28,19,19
"ATP8A2",0,0,0,0,22,3,0,2,0,27,19,19
"FSIP2",2,0,0,0,21,4,0,0,0,27,19,19
"HFM1",1,1,0,0,19,3,0,3,0,27,19,19
"STAG1",1,0,0,0,20,6,0,0,0,27,19,19
"CACNA1G",2,1,0,0,22,1,0,0,0,26,19,19
"DIDO1",3,0,0,0,23,0,0,0,0,26,19,19
"LIFR",1,0,0,0,23,2,0,0,0,26,19,19
"SUPT6H",3,0,0,0,22,1,0,0,0,26,19,19
"ASCC3",2,1,0,0,18,3,0,1,0,25,19,19
"CNTLN",4,4,0,0,17,0,0,0,0,25,19,19
"CELSR3",2,1,0,0,16,5,0,0,0,24,19,19
"DOCK6",0,0,0,0,24,0,0,0,0,24,19,19
"EFCAB5",5,1,0,0,15,3,0,0,0,24,19,19
"KMT2E",5,2,0,0,15,1,0,1,0,24,19,19
"MED13",1,1,1,0,21,0,0,0,0,24,19,19
"PCF11",2,0,0,0,21,1,0,0,0,24,19,19
"PIK3C2G",4,1,0,0,14,5,0,0,0,24,19,19
"PTPRD",0,0,0,0,24,0,0,0,0,24,19,19
"ARHGAP35",3,0,0,0,15,5,0,0,0,23,19,19
"BAHCC1",5,3,0,0,14,1,0,0,0,23,19,19
"CDH8",1,1,1,0,18,2,0,0,0,23,19,19
"COL15A1",4,0,0,0,17,1,0,1,0,23,19,19
"ERC2",0,0,0,0,20,3,0,0,0,23,19,19
"GREB1",0,0,0,0,23,0,0,0,0,23,19,19
"MARF1",3,2,0,0,15,3,0,0,0,23,19,19
"MAST2",2,1,1,0,18,1,0,0,0,23,19,19
"MYO18A",1,0,0,0,20,2,0,0,0,23,19,19
"NES",6,1,0,0,16,0,0,0,0,23,19,19
"PCDHB2",1,0,0,0,22,0,0,0,0,23,19,19
"POLQ",5,0,0,0,16,2,0,0,0,23,19,19
"SETBP1",2,1,0,0,20,0,0,0,0,23,19,19
"SLC12A5",4,0,0,0,15,0,0,4,0,23,19,19
"SYCP2",6,1,0,0,15,1,0,0,0,23,19,19
"TRIP12",5,2,0,0,9,3,0,4,0,23,19,19
"USP35",12,2,0,0,9,0,0,0,0,23,19,19
"ABCB1",3,0,0,0,18,1,0,0,0,22,19,19
"CAMTA1",1,1,0,0,20,0,0,0,0,22,19,19
"CCDC88A",3,3,0,0,14,2,0,0,0,22,19,19
"CDON",2,0,0,0,20,0,0,0,0,22,19,19
"CTNND2",1,0,0,0,19,2,0,0,0,22,19,19
"IFT172",1,0,0,0,17,2,0,2,0,22,19,19
"PIK3CG",0,0,0,0,21,0,1,0,0,22,19,19
"SMC1B",5,1,0,0,15,0,0,1,0,22,19,19
"SPTBN2",2,0,0,0,19,0,0,1,0,22,19,19
"SRGAP1",4,1,0,0,8,9,0,0,0,22,19,19
"TMPRSS15",3,1,0,0,15,3,0,0,0,22,19,19
"UHRF1BP1L",3,1,0,0,14,4,0,0,0,22,19,19
"YTHDC2",0,0,0,0,13,7,0,2,0,22,19,19
"ZNFX1",2,1,1,0,18,0,0,0,0,22,19,19
"CACHD1",0,4,0,0,14,3,0,0,0,21,19,19
"CLUH",3,0,0,0,17,1,0,0,0,21,19,19
"CYLC1",2,2,0,0,17,0,0,0,0,21,19,19
"ELOA2",2,2,0,0,17,0,0,0,0,21,19,19
"HNRNPL",12,2,0,0,7,0,0,0,0,21,19,19
"NOTCH3",1,2,0,0,16,0,0,2,0,21,19,19
"PCDHGA5",1,0,0,0,20,0,0,0,0,21,19,19
"PLCG2",2,1,0,0,18,0,0,0,0,21,19,19
"SOGA3",3,1,0,0,17,0,0,0,0,21,19,19
"TRPC3",0,0,0,0,20,1,0,0,0,21,19,19
"XPO4",0,0,0,0,16,5,0,0,0,21,19,19
"ZNF518A",4,3,1,0,11,2,0,0,0,21,19,19
"AR",0,0,0,1,18,0,0,1,0,20,19,19
"BRWD1",7,4,0,0,9,0,0,0,0,20,19,19
"FAM47B",0,0,0,0,20,0,0,0,0,20,19,19
"KCNA4",9,1,0,0,8,2,0,0,0,20,19,19
"PCDHA9",0,0,0,0,20,0,0,0,0,20,19,19
"PIGO",9,1,0,0,10,0,0,0,0,20,19,19
"PLXNA2",2,0,0,0,18,0,0,0,0,20,19,19
"RPS6KA2",0,0,1,0,16,3,0,0,0,20,19,19
"SCAF4",8,1,0,0,9,2,0,0,0,20,19,19
"SCN8A",0,1,0,0,19,0,0,0,0,20,19,19
"SV2C",0,0,0,0,19,1,0,0,0,20,19,19
"XIRP1",3,0,1,0,14,2,0,0,0,20,19,19
"ALK",0,0,0,0,19,0,0,0,0,19,19,19
"CLASP1",2,0,0,0,16,1,0,0,0,19,19,19
"DCDC1",0,0,0,0,17,2,0,0,0,19,19,19
"DDX60L",3,1,0,0,13,2,0,0,0,19,19,19
"GABRG3",1,1,2,0,11,4,0,0,0,19,19,19
"HSPG2",2,1,0,0,16,0,0,0,0,19,19,19
"KCNH1",1,0,0,0,16,2,0,0,0,19,19,19
"KIRREL3",1,0,0,0,16,2,0,0,0,19,19,19
"LRFN5",0,1,0,0,18,0,0,0,0,19,19,19
"MAGEL2",5,0,0,0,14,0,0,0,0,19,19,19
"PCDHA5",0,0,1,0,17,1,0,0,0,19,19,19
"PTPRU",2,0,0,0,14,2,0,1,0,19,19,19
"TRIOBP",0,0,1,0,17,1,0,0,0,19,19,19
"USP24",1,1,0,0,16,1,0,0,0,19,19,19
"USP7",2,1,0,0,14,2,0,0,0,19,19,19
"XYLT2",16,0,0,0,3,0,0,0,0,19,19,19
"ABCA9",3,0,0,0,24,3,0,0,0,30,18,18
"MYH15",3,1,0,0,23,2,0,0,0,29,18,18
"ADAMTS18",2,0,0,0,21,5,0,0,0,28,18,18
"CTNNA1",4,1,0,0,20,2,0,0,0,27,18,18
"CTTNBP2",2,0,0,0,24,1,0,0,0,27,18,18
"MYH7B",0,0,3,0,24,0,0,0,0,27,18,18
"C2orf16",1,0,0,0,20,5,0,0,0,26,18,18
"DOP1A",3,0,0,0,21,1,0,1,0,26,18,18
"PDGFRA",3,0,0,0,16,7,0,0,0,26,18,18
"PTPRZ1",0,0,0,0,24,2,0,0,0,26,18,18
"ACVR1B",2,0,0,0,15,7,0,1,0,25,18,18
"CNTN1",1,0,0,0,16,6,0,2,0,25,18,18
"MYO9A",1,0,0,0,22,0,0,2,0,25,18,18
"SCN10A",0,0,0,0,24,1,0,0,0,25,18,18
"C3",2,1,0,0,16,3,0,2,0,24,18,18
"CACNA1C",2,2,0,0,20,0,0,0,0,24,18,18
"JAKMIP2",0,0,0,0,22,2,0,0,0,24,18,18
"SLC4A7",0,0,1,0,19,2,0,2,0,24,18,18
"BRINP1",0,0,0,0,22,0,0,1,0,23,18,18
"CHD2",3,1,1,0,18,0,0,0,0,23,18,18
"DMBT1",2,1,0,0,15,4,0,1,0,23,18,18
"ECPAS",0,0,0,0,18,5,0,0,0,23,18,18
"PCDHGA2",0,0,0,0,21,2,0,0,0,23,18,18
"PCDHGA8",0,1,0,0,20,2,0,0,0,23,18,18
"THBS2",0,0,0,0,20,1,0,2,0,23,18,18
"AMOTL1",2,0,0,0,17,3,0,0,0,22,18,18
"ATP12A",1,0,0,0,21,0,0,0,0,22,18,18
"B2M",9,1,1,0,2,2,0,4,3,22,18,18
"CDK5RAP2",4,1,0,0,17,0,0,0,0,22,18,18
"CNTN5",0,1,0,0,18,3,0,0,0,22,18,18
"FRMD4A",7,2,0,0,12,1,0,0,0,22,18,18
"INSRR",6,0,0,0,15,1,0,0,0,22,18,18
"ITGAX",3,0,0,0,19,0,0,0,0,22,18,18
"MYO7A",2,2,0,0,17,1,0,0,0,22,18,18
"NUMA1",2,1,0,0,16,1,0,2,0,22,18,18
"PKD1L1",1,0,0,0,18,1,0,2,0,22,18,18
"PLA2R1",2,0,0,0,17,2,0,1,0,22,18,18
"SLITRK2",2,1,0,0,18,1,0,0,0,22,18,18
"TENM4",0,0,0,0,20,2,0,0,0,22,18,18
"TET1",3,0,0,0,16,3,0,0,0,22,18,18
"VIRMA",6,0,0,0,12,3,0,1,0,22,18,18
"ANKRD50",1,1,0,0,16,3,0,0,0,21,18,18
"CADPS2",3,0,0,0,16,2,0,0,0,21,18,18
"CD163",1,0,0,0,19,1,0,0,0,21,18,18
"CEP162",3,5,0,0,12,1,0,0,0,21,18,18
"DAAM2",0,0,0,0,20,1,0,0,0,21,18,18
"DOCK9",2,3,0,0,15,1,0,0,0,21,18,18
"FAM135B",0,0,0,0,19,2,0,0,0,21,18,18
"GRID2",0,0,0,0,20,1,0,0,0,21,18,18
"PLEKHG4B",2,0,0,0,18,1,0,0,0,21,18,18
"SMARCA4",3,1,0,0,17,0,0,0,0,21,18,18
"SOHLH2",2,0,0,0,18,1,0,0,0,21,18,18
"ZMYM6",5,1,0,0,11,2,0,2,0,21,18,18
"ADAM29",0,5,0,0,13,2,0,0,0,20,18,18
"AGL",2,3,0,0,12,2,0,1,0,20,18,18
"ATP2B3",1,0,0,0,19,0,0,0,0,20,18,18
"CFAP43",3,0,0,0,14,3,0,0,0,20,18,18
"CR2",4,0,0,0,15,1,0,0,0,20,18,18
"DOCK5",2,1,0,0,17,0,0,0,0,20,18,18
"GRM1",2,0,0,0,18,0,0,0,0,20,18,18
"KCNH5",0,0,0,0,20,0,0,0,0,20,18,18
"KCNH7",3,0,0,0,16,0,0,1,0,20,18,18
"SETD2",1,1,0,0,16,2,0,0,0,20,18,18
"TOGARAM2",2,0,0,0,18,0,0,0,0,20,18,18
"TRPC6",3,2,0,0,13,0,0,2,0,20,18,18
"WNK2",4,0,0,0,16,0,0,0,0,20,18,18
"BLM",6,0,0,0,11,1,0,1,0,19,18,18
"COL5A3",1,0,0,0,18,0,0,0,0,19,18,18
"DCLK1",0,0,0,0,17,2,0,0,0,19,18,18
"DIP2B",3,0,0,0,12,2,0,2,0,19,18,18
"ENAM",0,3,0,0,16,0,0,0,0,19,18,18
"EPHA6",0,1,0,0,14,4,0,0,0,19,18,18
"FASTKD3",3,3,0,0,12,1,0,0,0,19,18,18
"IFI16",2,1,0,0,15,1,0,0,0,19,18,18
"KCNQ3",4,0,0,0,14,1,0,0,0,19,18,18
"KIAA1549L",2,0,0,0,16,0,0,1,0,19,18,18
"LAMA4",0,0,0,0,19,0,0,0,0,19,18,18
"LAMC3",4,0,0,0,15,0,0,0,0,19,18,18
"MCF2",1,1,0,0,16,1,0,0,0,19,18,18
"MYO10",1,1,0,0,17,0,0,0,0,19,18,18
"MYO1F",2,1,0,0,14,2,0,0,0,19,18,18
"NCOA2",1,0,0,0,17,1,0,0,0,19,18,18
"PCDHA13",0,0,0,0,19,0,0,0,0,19,18,18
"PLCB4",1,1,0,0,15,2,0,0,0,19,18,18
"PRDM10",2,0,0,0,15,2,0,0,0,19,18,18
"RASGRF1",1,0,0,0,15,3,0,0,0,19,18,18
"SPATA31D1",0,0,0,0,16,3,0,0,0,19,18,18
"TMEM131L",0,0,0,0,19,0,0,0,0,19,18,18
"ZNF804A",2,0,0,0,14,3,0,0,0,19,18,18
"ZNF862",3,3,0,0,13,0,0,0,0,19,18,18
"ATG2A",2,0,0,0,15,0,0,1,0,18,18,18
"CRYBG3",0,0,0,0,15,1,0,2,0,18,18,18
"CUX1",4,0,0,0,13,0,0,1,0,18,18,18
"DIP2A",1,0,1,0,16,0,0,0,0,18,18,18
"PIK3R1",1,1,1,0,5,7,0,3,0,18,18,18
"PRKCG",1,0,0,0,16,1,0,0,0,18,18,18
"SGSM1",1,1,0,0,16,0,0,0,0,18,18,18
"TUBA3C",1,0,0,0,17,0,0,0,0,18,18,18
"CCDC110",4,2,0,0,17,4,0,0,0,27,17,17
"TPTE",1,0,0,0,23,2,0,1,0,27,17,17
"ZBED9",2,2,0,0,18,5,0,0,0,27,17,17
"CENPE",1,0,0,0,22,2,0,1,0,26,17,17
"PCNX2",5,2,0,0,19,0,0,0,0,26,17,17
"WNK3",2,1,0,0,22,1,0,0,0,26,17,17
"ABCA6",0,0,0,0,23,2,0,0,0,25,17,17
"GPRASP1",1,1,0,0,17,6,0,0,0,25,17,17
"TRIP11",3,1,0,0,20,1,0,0,0,25,17,17
"MYT1",0,0,1,0,21,1,0,1,0,24,17,17
"PLCE1",0,0,0,0,21,3,0,0,0,24,17,17
"ZBBX",0,1,0,0,23,0,0,0,0,24,17,17
"ZNF521",1,0,0,0,22,1,0,0,0,24,17,17
"ZNF658",0,1,0,0,22,1,0,0,0,24,17,17
"CFAP47",1,1,0,0,21,0,0,0,0,23,17,17
"DNAJC13",3,0,0,0,17,2,0,1,0,23,17,17
"DROSHA",2,0,0,1,17,3,0,0,0,23,17,17
"EP300",0,0,0,0,15,4,0,4,0,23,17,17
"FRMPD1",1,0,0,0,18,3,0,0,1,23,17,17
"LCOR",0,1,0,0,20,2,0,0,0,23,17,17
"NHS",1,0,0,0,21,1,0,0,0,23,17,17
"PIKFYVE",2,0,0,0,19,0,0,2,0,23,17,17
"PLXND1",1,1,0,0,20,1,0,0,0,23,17,17
"CENPJ",1,1,0,0,17,2,0,1,0,22,17,17
"CHRD",0,1,0,0,19,2,0,0,0,22,17,17
"COL18A1",5,2,0,0,11,1,0,3,0,22,17,17
"COL4A6",1,1,0,0,17,3,0,0,0,22,17,17
"DOP1B",5,3,0,0,12,1,0,1,0,22,17,17
"JMJD1C",1,0,0,0,21,0,0,0,0,22,17,17
"KIF4B",0,0,0,0,20,2,0,0,0,22,17,17
"MAP3K1",0,0,1,0,17,4,0,0,0,22,17,17
"MORC1",7,1,0,0,12,0,0,2,0,22,17,17
"TP53BP1",3,1,0,0,11,4,0,3,0,22,17,17
"ZAN",2,0,0,0,19,1,0,0,0,22,17,17
"ABCA7",2,0,0,0,18,0,0,1,0,21,17,17
"ARMC3",1,1,0,0,17,0,0,2,0,21,17,17
"ARPP21",1,0,0,0,19,1,0,0,0,21,17,17
"C6",1,4,0,0,15,1,0,0,0,21,17,17
"MYH11",0,1,0,0,18,2,0,0,0,21,17,17
"NOL6",5,0,0,0,15,1,0,0,0,21,17,17
"OTUD4",0,0,0,0,19,1,0,1,0,21,17,17
"PLXNB3",3,0,0,0,17,0,0,1,0,21,17,17
"PPP4R4",1,0,0,0,16,4,0,0,0,21,17,17
"SBNO1",2,3,0,0,14,2,0,0,0,21,17,17
"SEZ6L",0,0,0,0,19,2,0,0,0,21,17,17
"SHPRH",5,2,0,0,4,8,0,2,0,21,17,17
"SMAD3",1,1,0,0,16,3,0,0,0,21,17,17
"TIAM2",0,0,2,0,18,1,0,0,0,21,17,17
"ADAM7",2,0,0,0,14,2,0,2,0,20,17,17
"ADGRB2",1,0,1,0,18,0,0,0,0,20,17,17
"AFDN",4,0,3,0,11,2,0,0,0,20,17,17
"ANKHD1-EIF4EBP3",3,0,0,0,17,0,0,0,0,20,17,17
"ARHGEF10",3,0,0,0,17,0,0,0,0,20,17,17
"CASZ1",1,0,1,0,17,1,0,0,0,20,17,17
"CCDC178",4,2,1,0,8,5,0,0,0,20,17,17
"CLIP1",3,1,0,0,13,2,0,1,0,20,17,17
"CRACD",6,0,0,0,14,0,0,0,0,20,17,17
"CTR9",0,1,1,0,15,2,0,1,0,20,17,17
"NRIP1",5,2,0,0,13,0,0,0,0,20,17,17
"PPP1R9A",3,1,0,0,12,4,0,0,0,20,17,17
"PREX2",2,1,0,0,17,0,0,0,0,20,17,17
"SEMA3D",0,0,0,0,16,3,0,1,0,20,17,17
"SLC24A2",2,1,0,0,16,1,0,0,0,20,17,17
"SPECC1",6,1,1,0,11,0,0,1,0,20,17,17
"TRAPPC8",3,2,0,0,10,1,0,4,0,20,17,17
"TRAPPC9",1,0,0,0,19,0,0,0,0,20,17,17
"ZNF318",5,0,1,0,12,2,0,0,0,20,17,17
"ABCC12",0,2,0,0,14,2,0,1,0,19,17,17
"AL592490.1",0,1,0,0,16,2,0,0,0,19,17,17
"ASAP2",2,2,0,0,12,2,0,1,0,19,17,17
"CELSR2",2,0,1,0,15,1,0,0,0,19,17,17
"CEP170",4,0,0,0,15,0,0,0,0,19,17,17
"CR1",1,0,0,0,15,2,0,1,0,19,17,17
"DDX60",3,0,0,0,16,0,0,0,0,19,17,17
"FYB1",2,2,1,0,14,0,0,0,0,19,17,17
"IGSF1",4,0,0,0,14,1,0,0,0,19,17,17
"NLRP5",0,0,0,0,18,1,0,0,0,19,17,17
"NOTCH2",2,1,0,0,16,0,0,0,0,19,17,17
"OCA2",1,0,0,0,15,2,0,1,0,19,17,17
"PCDHB3",1,1,0,0,16,1,0,0,0,19,17,17
"PCDHGB7",0,0,0,0,19,0,0,0,0,19,17,17
"PDS5B",6,0,0,0,11,1,0,1,0,19,17,17
"RGS22",3,0,0,0,15,1,0,0,0,19,17,17
"TANC1",1,0,0,0,16,2,0,0,0,19,17,17
"TOP2B",1,3,0,1,13,1,0,0,0,19,17,17
"UNC5C",2,0,0,0,17,0,0,0,0,19,17,17
"VPS50",2,1,1,0,15,0,0,0,0,19,17,17
"WDR17",1,0,0,0,13,4,0,1,0,19,17,17
"XRN1",5,0,0,0,12,2,0,0,0,19,17,17
"ADAMTS10",3,1,0,0,10,3,0,1,0,18,17,17
"APLP1",0,0,0,0,16,1,0,1,0,18,17,17
"ATP1A2",0,0,0,0,18,0,0,0,0,18,17,17
"BICRA",8,2,0,0,7,1,0,0,0,18,17,17
"CCDC180",6,0,0,0,9,3,0,0,0,18,17,17
"CCT8L2",0,1,0,0,17,0,0,0,0,18,17,17
"CHRM2",1,0,0,0,17,0,0,0,0,18,17,17
"COBL",2,0,1,0,13,2,0,0,0,18,17,17
"DDX58",2,0,3,0,11,1,0,1,0,18,17,17
"DPP6",1,0,0,0,17,0,0,0,0,18,17,17
"EPHB1",1,0,0,0,16,1,0,0,0,18,17,17
"FANCA",3,1,1,0,11,1,0,1,0,18,17,17
"GLI1",8,1,0,0,8,1,0,0,0,18,17,17
"GRIK5",0,0,0,0,17,1,0,0,0,18,17,17
"KCNQ2",0,0,0,0,17,0,0,1,0,18,17,17
"KDM2B",6,1,0,0,8,2,0,1,0,18,17,17
"KDM6B",4,0,0,0,13,1,0,0,0,18,17,17
"KIF21B",1,0,0,0,16,0,0,1,0,18,17,17
"SIM1",0,1,0,0,15,2,0,0,0,18,17,17
"ST6GAL2",1,0,0,0,17,0,0,0,0,18,17,17
"TBC1D9",1,2,0,0,15,0,0,0,0,18,17,17
"TBX3",3,4,0,0,10,1,0,0,0,18,17,17
"UBE4B",2,1,0,0,12,2,0,1,0,18,17,17
"ZFP36L2",6,10,0,0,1,1,0,0,0,18,17,17
"ZHX2",4,1,0,0,11,2,0,0,0,18,17,17
"ADAMTS17",4,0,0,0,13,0,0,0,0,17,17,17
"ARHGEF1",3,0,0,0,14,0,0,0,0,17,17,17
"ARHGEF11",4,0,0,0,10,3,0,0,0,17,17,17
"CLSTN2",0,1,0,0,14,2,0,0,0,17,17,17
"CNGB3",3,0,0,0,11,3,0,0,0,17,17,17
"FCRL5",1,1,0,0,14,1,0,0,0,17,17,17
"GGT5",5,0,0,0,12,0,0,0,0,17,17,17
"GRIK3",0,0,0,0,16,1,0,0,0,17,17,17
